"","depth_class","Ecosystem_type","AI","MAP","MAT","PS_Bio15","TS_Bio4","TAR_Bio7","MaxTWM_Bio5","MinTCM_Bio6","MMTD_Bio2","PWM_Bio13","PDM_Bio14","Elevation","Slope","Mean_pH","Moisture","TC","CEC","Bulk.Density","RootDepth","GPP","Sand.content","Clay.content","Silt.content","Bedrock","Shannon_EVI","LAI","AbovegroundBiomass","BelowgroundBiomass","depth_mid","length","degree","CUE"
"592","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.13,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.25900354453389,88.3713032120347,0.58098057598883
"593","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.64,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.28179652724481,88.2885625614601,0.574251756542896
"594","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.58,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.146660168983321,88.4499335361927,0.585390111351141
"595","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.48,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.250354575978156,88.8933810437528,0.569716428972778
"596","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,25.57,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.242024708336893,88.2388223492995,0.581186117984154
"597","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,28.94,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.283316975966889,88.8506511982093,0.576718492495594
"598","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.57,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.20879737929376,88.8765724973586,0.57759402738191
"599","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.01,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.366587626510458,88.9660915758398,0.553448096348212
"600","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.57,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.543055214449354,86.8780210662808,0.505444028949653
"601","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.3,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.288325868977555,88.4553751724569,0.57733227228255
"602","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.28,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.400827607138587,89.1338962185867,0.547731211140323
"603","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.89,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.329640118362297,88.8183898409713,0.557169047447503
"604","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.29,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.341380578940639,88.3108047365915,0.549611844162528
"605","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.11,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.193113149252137,87.8569960493377,0.587232201109897
"606","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,25.73,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.262000850217158,88.7486607611506,0.564977844826968
"607","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.98,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.484674640590337,84.3153151347505,0.536505486115057
"608","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,25.75,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.213284594982016,88.0317212571028,0.576098787252145
"609","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.22,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.364678082180569,89.2605637585514,0.561950508586449
"610","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,28.02,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.258025745622585,89.1128223885507,0.569106704574186
"611","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.2,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.494814857661553,89.3276912570237,0.581397276805324
"612","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.99,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.255487063856879,89.021412085213,0.559540482784938
"613","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,28.9,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.435694394158013,89.811403479452,0.554542855299266
"614","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.97,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.305996167110492,88.9743036651715,0.566804690234882
"615","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,29.94,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.243799003807742,89.1943164748751,0.581955427732873
"616","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,28.39,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.225476753941366,89.1736092671845,0.581837368390011
"617","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,28.27,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.48345331203816,89.2638273154969,0.565028376333638
"618","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.77,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.615771898828194,89.3049463528938,0.547837013083816
"619","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.7,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.330707199167771,89.5141213317419,0.579012691534991
"620","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,28.12,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.94309607713411,89.5941314925274,0.29805154886024
"621","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.12,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.32082745608056,89.3523831654331,0.564554023448005
"622","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,25.8,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.313092026803202,87.3795382825582,0.568944523282427
"623","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,24.76,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.67581319856145,89.7097860533812,0.461109469277079
"624","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,25.91,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.24694854828581,88.9356495708564,0.565313862665874
"625","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,25.42,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.563269855593909,87.2869738255875,0.426465818597232
"626","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,24.71,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.32628511818406,88.4993473422025,0.40317842526004
"627","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,39.66,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.169634044200967,87.5197211707222,0.588358006899549
"628","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,28.69,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.221317639420246,87.8087836902354,0.588702731156012
"629","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.97,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.489877089413057,87.4987292774606,0.322518760619553
"630","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,25.51,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.394253899868082,88.5137713962763,0.506058090811144
"631","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.98,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.23714833170228,88.6072202791695,0.574724422195943
"632","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.72,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.186561506200464,87.7686915330863,0.57715778367521
"633","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.94,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.18130783004732,88.568403150397,0.587221957483958
"634","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.54,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.208818562428365,88.5074726226175,0.581252053637475
"635","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.84,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.282442845122965,88.8983499487073,0.566143520705445
"636","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.05,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.43780903281075,88.4241833031834,0.544359177242454
"637","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.76,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.278388739888084,88.3182086131181,0.569116493098542
"638","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,26.15,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.400701432205154,86.8574505154012,0.540900256696759
"639","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.48,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.353663592635396,89.2255401477078,0.573437776467435
"640","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.95,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.318506816992535,89.4894872637099,0.5616824204042
"641","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,28.67,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.241711012631756,89.2400342303658,0.577697535712024
"642","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.58,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.504654545428747,89.3400782219898,0.56724555800899
"643","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,27.47,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.529623556467896,89.4641519160603,0.529694225306886
"644","0-30","Forest",1.7705,2400,26,41.9050178527832,44.9663391113281,9.80000114440918,31.7000007629395,21.8999996185303,8.01666736602783,313,83,95.0625,3.23216986656189,3.94,25.35,1.765,0.106449997620657,1.115,0.0915541350841522,9.5698184967041,20,68,13.5,924,15893,5.52479982376099,93.6,21.8,10,0.3273385052726,88.5429950796477,0.567239977266714
"645","0-30","Grassland",0.69,700,2.98333334922791,83.0499801635742,688.1474609375,35.6999969482422,18.3999996185303,-17.2999992370605,15.1666669845581,121,3,3480.75,0.289730042219162,5.15,47.13,0,0.110149997537956,1.2,4.34882116317749,0,44.5,17,38,1216,28331,3.23720002174377,1.7,7.8,5,0.966940966184315,29.0982782512319,0.294517753401618
