"...1","X1","Paper.ID","Citation","Published.time","Continent","Country","Region","Sites","Sampling.time","Longitude","Latitude","Altitude","Site.slope","MAP","MAT","Vegetation_type","Dominant.plant.species","Family.of.species","Soil.type","Parent.material.type","Soil.depth","Soil_layers","TreatⅠ","TreatⅡ","Types.of.treat","Magnitude.of.treat","Duration.of.treats","Treat.Note","Experimental.duration","Treatment.label","PB.(Plant.biomass)","SD_PB","Sample.size...34","AB.(Aboveground.biomass)","SD_AB","Sample.size...37","RB.(Root.biomass)","SD_RB","Sample.size...40","Mean_Litter.C","SD_Litter.C","Sample.size...43","Mean_Litter.N","SD_Litter.N","Sample.size...46","Mean_Litter.P","SD_Litter.P","Sample.size...49","Mean_Root.C","SD_Root.C","Sample.size...52","Mean_Root.N","SD_Root.N","Sample.size...55","Mean_Root.P","SD_Root.P","Sample.size...58","Bulk.Density","Soil.Temp.","Moisture","TC","CEC","Mean_pH","SD_pH","Sample.size...66","Mean_SOC","SD_SOC","Sample.size...69","Mean_TN","SD_TN","Sample.size...72","Mean_TP","SD_TP","Sample.size...75","Mean_DOC","SD_DOC","Sample.size...78","Mean_DON","SD_DON","Sample.size...81","Mean_NO3-","SD_NO3-","Sample.size...84","Mean_NH4+","SD_NH4+","Sample.size...87","Mean_Available.P","SD_Available.P","Sample.size...90","Sand.content","Silt.content","Clay.content","Mean_Ca","SD_Ca","Sample.size...96","Mean_Mg","SD_Mg","Sample.size...99","Mean_Fe","SD_Fe","Sample.size...102","Mean_MBC","SD_MBC","Sample.size...105","Mean_MBN","SD_MBN","Sample.size...108","Mean_MBP","SD_MBP","Sample.size...111","Mean_AG(a-1,4-glucosidase)","SD_AG","Sample.size...114","Mean_BG(β-1,4-glucosidase)","SD_BG","Sample.size...117","Mean_CBH(Cellobiohydrolase)","SD_CBH","Sample.size...120","Mean_XYL(xylosidase)","SD_XYL","Sample.size...123","Mean_NAG(β-N-acetylglucosaminidase)","SD_NAG","Sample.size...126","Mean_LAP(Leucyl.aminopeptidase)","SD_LAP","Sample.size...129","Mean_Ur(Urease)","SD_Ur(Urease)","Sample.size...132","Mean_AP(Acid.(alkaline).phosphatase)","SD_AP","Sample.size...135","Mean_POX(Phenol.oxidase)","SD_POX","Sample.size...138","Mean_PER(Peroxidase)","SD_PER","Sample.size...141","Mean_Total.PLFA","SD_Total.PLFA","Sample.size...144","Mean_Bacteria.(PLFA)","SD_Bacteria.(PLFA)","Sample.size...147","Mean_Fungi.(PLFA)","SD_Fungi.(PLFA)","Sample.size...150","Bacterial.primers","Accession.numbers","Database","EEA_CN","EEA_CP","L_CN","L_CP","B_CN","B_CP","S_CN","S_CP","CUE","Ecosystem_type","TS_Bio4","PS_Bio15","TAR_Bio7","MaxTWM_Bio5","MinTCM_Bio6","MMTD_Bio2","PWM_Bio13","PDM_Bio14","Elevation","Slope","AI","GPP","LAI","Shannon_EVI","RootDepth","Bedrock","BelowgroundBiomass","AbovegroundBiomass","Climatezone","Soil_Depth","depth_min","depth_max","depth_mid","depth_class"
"905","905","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","10_20cm","Subsoil","C_removal","aboveground litter addition+understory vegetation removal",NA,NA,NA,"10-20cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.25",NA,"18",2.05,0.107399997599423,"4.72",0.01,"3",17.1,0.88,"3",0.61,0.005,"3",0.25,0.01,"3","128.23500000000001",9.41199999999998,"3",NA,NA,NA,"3.44902",0.14257,"3","15.1585",0.919599999999999,"3","2.42211",0.20909,"3","40",37,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.3529,"3","1.06667",0.0935600000000001,"3",NA,NA,NA,6.2069,0.82758,"3",0.842105,0.037427,"3",NA,NA,NA,220.952,11.429,"3",NA,NA,NA,NA,NA,NA,"7.3634000000000004",0.79998,"3","6.5454499999999998",0.9091,"3","0.68439300000000003",0.083237,"3",NA,NA,NA,1.41863993570724,0.0452586987218943,28.0327868852459,68.4,8.6,60,0.216251931169591,19.3817543859649,0.325512398653899,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"10_20cm",10,20,15,"0-30"
"906","906","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","20_40cm","Subsoil","C_removal","aboveground litter addition+understory vegetation removal",NA,NA,NA,"20-40cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.37",NA,"17.47",1.045,0.0793499982263893,"4.8099999999999996",NA,"3",12.26,0.49,"3",0.56,0.01,"3",0.19,0.005,"3","51.764699999999998",2.35290000000001,"3",NA,NA,NA,"2.6507900000000002",0.09524,"3","13.7332",0.919599999999999,"3","1.2795000000000001",0.10444,"3","40.5",33.5,"25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58824,0.11764,"3","0.804678",0.056141,"3",NA,NA,NA,3.37931,0.27586,"3",0.54269,0.130994,"3",NA,NA,NA,152.381,3.809,"3",NA,NA,NA,NA,NA,NA,"5.5626199999999999",0.57141,"3","3.90909",0.45455,"3","0.536416",0.055492,"3",NA,NA,NA,2.1897603263641,0.0563603073874039,21.8928571428571,64.5263157894737,8.6,60,0.179390493672375,16.4983695827835,0.303744281457254,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"20_40cm",20,40,30,"30-60"
"907","907","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","40_60cm","Subsoil","C_removal","aboveground litter addition+understory vegetation removal",NA,NA,NA,"40-60cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3900000000000001",NA,"16.079999999999998",0.64,0.0726999983750284,"4.8499999999999996",0.005,"3",14.5,0.09,"3",0.53,0.01,"3",0.19,NA,"3","34.117600000000003",2.35299999999999,"3",NA,NA,NA,"1.7579",0.0952500000000001,"3","6.4228800000000001",0.36782,"3","1.2184600000000001",0.0697599999999998,"3","36",34.5,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35294,0.2353,"3","0.76725100000000002",0.018714,"3",NA,NA,NA,3.31034,0.4138,"3",0.355556,0.018713,"3",NA,NA,NA,97.1429,3.8091,"3",NA,NA,NA,NA,NA,NA,"3.9924300000000001",0.227879999999999,"3","2.8181799999999999",0.09091,"3","0.36994199999999999",0.00924900000000001,"3",NA,NA,NA,1.73298424177882,0.0653978829126987,27.3584905660377,76.3157894736842,8.6,60,0.181389316768137,12.021901345052,0.303326870026464,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"40_60cm",40,60,50,"30-60"
"908","908","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","0_10cm","Topsoil","C_removal","aboveground litter removal+understory vegetation preservation",NA,NA,NA,"0-10cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1949999999999998",NA,"17.02",2.68,0.105499997641891,"4.68",0.02,"3",12.35,1.57,"3",0.6,0.005,"3",0.19,NA,"3","100.58499999999999",10.526,"3",NA,NA,NA,"5.63314",0.28402,"3","16.735600000000002",0.367799999999999,"3","3.6762999999999999",0.13873,"3","41",38,"21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07018,0.23391,"3","1.22353",0.05647,"3",NA,NA,NA,6.13793,0.413790000000001,"3",1.19766,0.0374300000000001,"3",NA,NA,NA,184.762,1.905,"3",NA,NA,NA,NA,NA,NA,"11.931800000000001",0.3409,"3","9.0909099999999992",0.36364,"3","0.943353",0.0647369999999999,"3",NA,NA,NA,1.10014054765874,0.043678786763512,20.5833333333333,65,8.6,60,0.379782170624793,21.133300429673,0.389630755917271,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"0_10cm",0,10,5,"0-30"
"909","909","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","10_20cm","Subsoil","C_removal","aboveground litter removal+understory vegetation preservation",NA,NA,NA,"10-20cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.25",NA,"17.54",2.05,0.107399997599423,"4.68",0.005,"3",13.18,1.05,"3",0.59,0.015,"3",0.18,NA,"3","84.210499999999996",4.67840000000001,"3",NA,NA,NA,"2.6035499999999998",0.0473400000000002,"3","13.6092",1.2874,"3","2.7052",0.0693700000000002,"3","40",37,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.60234,0.35088,"3","0.92235299999999998",0.037647,"3",NA,NA,NA,4.13793,0.48276,"3",0.767251,0.018714,"3",NA,NA,NA,148.571,3.81,"3",NA,NA,NA,NA,NA,NA,"7.0454499999999998",0.56819,"3","5.3636400000000002",0.45454,"3","0.55491299999999999",0.036995,"3",NA,NA,NA,1.54985922028158,0.0511697437588762,22.3389830508475,73.2222222222222,8.6,60,0.248394972396148,16.013825916382,0.340393235447512,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"10_20cm",10,20,15,"0-30"
"910","910","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","20_40cm","Subsoil","C_removal","aboveground litter removal+understory vegetation preservation",NA,NA,NA,"20-40cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.37",NA,"15.65",1.045,0.0793499982263893,"4.67",NA,"3",10.12,0.27,"3",0.5,0.01,"3",0.15,0.005,"3","63.157899999999998",2.33920000000001,"3",NA,NA,NA,"2.08284",0.0946699999999998,"3","10.482799999999999",0.5517,"3","1.59538",0.0693600000000001,"3","40.5",33.5,"25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.01754,0.35088,"3","0.73411800000000005",0.037647,"3",NA,NA,NA,2.89655,0.27586,"3",0.729825,0.0374260000000001,"3",NA,NA,NA,148.571,1.905,"3",NA,NA,NA,NA,NA,NA,"6.0227300000000001",0.45454,"3","4.4545500000000002",0.36363,"3","0.51791900000000002",0.036994,"3",NA,NA,NA,1.93513908517459,0.0472335785583997,20.24,67.4666666666667,8.6,60,0.219571393615057,18.8283016105066,0.327122872400084,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"20_40cm",20,40,30,"30-60"
"911","911","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","40_60cm","Subsoil","C_removal","aboveground litter removal+understory vegetation preservation",NA,NA,NA,"40-60cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3900000000000001",NA,"15.62",0.64,0.0726999983750284,"4.6399999999999997",0.01,"3",10.46,0.23,"3",0.5,0.01,"3",0.15,NA,"3","45.613999999999997",1.1696,"3",NA,NA,NA,"1.60947",0.28402,"3","7.1724100000000002",0.36782,"3","0.90173400000000004",0.069364,"3","36",34.5,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61404,0.35087,"3","0.62117599999999995",0.0188240000000001,"3",NA,NA,NA,1.65517,0.13793,"3",0.355556,0.018713,"3",NA,NA,NA,95.2381,5.7139,"3",NA,NA,NA,NA,NA,NA,"4.2045500000000002",0.3409,"3","3.09091",0.27273,"3","0.39768799999999999",0.018497,"3",NA,NA,NA,2.79204625592945,0.0589474170526291,20.92,69.7333333333333,8.6,60,0.147236051438531,14.5964097006558,0.281392920673301,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"40_60cm",40,60,50,"30-60"
"912","912","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","0_10cm","Topsoil","C_removal","understory vegetation preservation+understory vegetation removal",NA,NA,NA,"0-10cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1949999999999998",NA,"15.03",2.68,0.105499997641891,"4.6399999999999997",0.01,"3",9.49,2.29,"3",0.42,0.005,"3",0.2,0.005,"3","104.09399999999999",3.50800000000001,"3",NA,NA,NA,"4.4970400000000001",0.0473400000000002,"3","17.839099999999998",0.367800000000003,"3","3.1560700000000002",0.0693599999999996,"3","41",38,"21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83626,0.46783,"3","1.22353",0.0752900000000001,"3",NA,NA,NA,5.86207,0.34483,"3",1.32865,0.11229,"3",NA,NA,NA,184.762,3.809,"3",NA,NA,NA,NA,NA,NA,"8.1818200000000001",0.45454,"3","6.8181799999999999",0.45455,"3","0.758382",0.027745,"3",NA,NA,NA,1.0897740420987,0.0424127255604507,22.5952380952381,47.45,8.6,60,0.349256960570724,29.8139041764609,0.38158624985555,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"0_10cm",0,10,5,"0-30"
"913","913","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","10_20cm","Subsoil","C_removal","understory vegetation preservation+understory vegetation removal",NA,NA,NA,"10-20cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.25",NA,"14.99",2.05,0.107399997599423,"4.62",0.015,"3",9.11,1.43,"3",0.4,0.005,"3",0.18,NA,"3","66.666700000000006",1.16959999999999,"3",NA,NA,NA,"3.7869799999999998",0.18935,"3","12.8736",1.1034,"3","2.2890199999999998",0.0693600000000001,"3","40",37,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1462,0.46784,"3","0.86588200000000004",0.018824,"3",NA,NA,NA,4.06897,0.13793,"3",0.954386,0.037427,"3",NA,NA,NA,135.238,3.81,"3",NA,NA,NA,NA,NA,NA,"5.90909",0.11364,"3","4.4545500000000002",0.18181,"3","0.51791900000000002",0.018497,"3",NA,NA,NA,1.02445456782279,0.0380529141217705,22.775,50.6111111111111,8.6,60,0.368593236935326,31.1542612559794,0.38775673274783,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"10_20cm",10,20,15,"0-30"
"914","914","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","20_40cm","Subsoil","C_removal","understory vegetation preservation+understory vegetation removal",NA,NA,NA,"20-40cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.37",NA,"14.74",1.045,0.0793499982263893,"4.57",0.015,"3",7.19,0.54,"3",0.36,0.01,"3",0.14,0.005,"3","52.631599999999999",2.3392,"3",NA,NA,NA,"2.5562100000000001",0.0946799999999999,"3","10.666700000000001",0.5517,"3","1.2832399999999999",0.17341,"3","40.5",33.5,"25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32749,0.23391,"3","0.65882399999999997",0.037647,"3",NA,NA,NA,3.86207,0.13793,"3",0.411696,0.037427,"3",NA,NA,NA,127.619,1.905,"3",NA,NA,NA,NA,NA,NA,"4.65909",0.22727,"3","3.4545499999999998",0.0909000000000004,"3","0.41618500000000003",0.00924899999999995,"3",NA,NA,NA,1.01257064612335,0.0339094492199437,19.9722222222222,51.3571428571429,8.6,60,0.425252355971148,34.4532075146292,0.403846038493013,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"20_40cm",20,40,30,"30-60"
"915","915","396","Liu et al. 2022","2022","Asia","China","Jiangxi Province","Qianyanzhou Research Station","June, 2019","115.058333333333","26.741388888888899",NA,NA,1600,17.8,"Subtropical Forest","Dicranopteris dichotoma, Woodwardia japonica, Loropetalum chinense, and Adinandra mellettii",NA,"red soil","red sandstone and sandy conglomerates","40_60cm","Subsoil","C_removal","understory vegetation preservation+understory vegetation removal",NA,NA,NA,"40-60cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3900000000000001",NA,"14.48",0.64,0.0726999983750284,"4.6100000000000003",0.02,"3",7.39,0.12,"3",0.34,0.015,"3",0.14,NA,"3","36.257300000000001",1.1696,"3",NA,NA,NA,"2.2721900000000002",0.0946699999999998,"3","4.4137899999999997",0.36782,"3","0.93641600000000003",0.034682,"3","36",34.5,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97661,0.35088,"3","0.62117599999999995",0.056471,"3",NA,NA,NA,2.27586,0.75862,"3",0.261988,0.018714,"3",NA,NA,NA,81.9048,3.8095,"3",NA,NA,NA,NA,NA,NA,"3.5227300000000001",0.22727,"3","2.5454500000000002",0.0909099999999996,"3","0.36069400000000001",0.018497,"3",NA,NA,NA,1.56692205364545,0.0485516111387855,21.7352941176471,52.7857142857143,8.6,60,0.25251404380076,23.4116057244194,0.343912486673725,"Forest",814.014892578125,52.6218872070312,30.6999988555908,33.2999992370605,2.59999990463257,8.04166698455811,237,43,122.375,1.78318178653717,1.197,0.893761217594147,3.16039991378784,29581,6.10360860824585,1031,12.5,48.7,14,"40_60cm",40,60,50,"30-60"
"924","924","400","Yu et al. 2022","2022","Asia","China","Tibetan Plateau","Gongga Mountain","August, 2018","120.03","29.877777777777801","3800",NA,1691,4.1,"Alpine meadow","Festuca spp., Poa spp., Carex spp., Kobresia spp., Anaphalis nepalensis, Clinopodium polycephalum, Geranium pylzowianum",NA,"mountain gray-brown soil","granite","5_10cm","Subsoil","Warming","Warming",NA,NA,NA,"Altitude 3800m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1100000000000001",NA,"21",2.88,0.0563999987393618,"5.49",0.06,"3",48.78,2.81,"3",5.21,0.555,"3",0.83,0.07,"3","67.97",1.655,"3",NA,NA,NA,"38.94",0.855,"3","6.77",0.395,"3","1.66",0.005,"3","48",30,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,445.04,"7.67","3",23.45,0.79,"3",4.02,0.195,"3",NA,NA,NA,191.3923611792,9.90072684380002,"3",NA,NA,NA,NA,NA,NA,28.78983931824,1.51525470096,"3",0,NA,NA,NA,NA,NA,182.8187005752,12.7978388496,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64791349001875,1.04689706565589,9.36276391554703,58.7710843373494,18.9782515991471,110.706467661692,0.30490655978219,1.79930715822321,0.326675119858933,"Grassland",843.60009765625,46.2192916870117,30.8999996185303,29.8999996185303,-1,7.60833358764648,218,40,417.9375,10.3914022445679,1.2647,0.173873052000999,3.52600002288818,24140,0.183108270168304,692,11.5,37.1,14,"5_10cm",5,10,7.5,"0-30"
"925","925","400","Yu et al. 2022","2022","Asia","China","Tibetan Plateau","Gongga Mountain","August, 2018","120.03","29.877777777777801","3800",NA,1691,4.1,"Alpine meadow","Festuca spp., Poa spp., Carex spp., Kobresia spp., Anaphalis nepalensis, Clinopodium polycephalum, Geranium pylzowianum",NA,"mountain gray-brown soil","granite","5_10cm","Subsoil","Warming","Control",NA,NA,NA,"Altitude 3800m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1100000000000001",NA,"27",2.88,0.0563999987393618,"5.08",0.025,"3",66.82,6.75,"3",4.81,0.21,"3",0.72,0.01,"3","61.08",1.96,"3",NA,NA,NA,"36.130000000000003",0.7,"3","10.15",0.45,"3","2.36",0.2,"3","48",30,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,519.65,"25.91","3",20.78,2.175,"3",9.24,0.205,"3",NA,NA,NA,238.3405439896,55.4737616135794,"3",NA,NA,NA,NA,NA,NA,36.94631512728,4.15126359648,"3",0,NA,NA,NA,NA,NA,245.4205934024,20.0351805056,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45099634885149,0.971151363809184,13.8918918918919,92.8055555555555,25.007218479307,56.2391774891775,0.279046896906453,0.623990619774251,0.267556641104996,"Grassland",843.60009765625,46.2192916870117,30.8999996185303,29.8999996185303,-1,7.60833358764648,218,40,417.9375,10.3914022445679,1.2647,0.173873052000999,3.52600002288818,24140,0.183108270168304,692,11.5,37.1,14,"5_10cm",5,10,7.5,"0-30"
"926","926","400","Yu et al. 2022","2022","Asia","China","Tibetan Plateau","Gongga Mountain","August, 2018","120.03","29.877777777777801","4000",NA,1691,4.1,"Alpine meadow","Festuca spp., Poa spp., Carex spp., Kobresia spp., Anaphalis nepalensis, Clinopodium polycephalum, Geranium pylzowianum",NA,"mountain gray-brown soil","granite","5_10cm","Subsoil","Warming","Warming",NA,NA,NA,"Altitude 4000m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1100000000000001",NA,"40",2.88,0.0563999987393618,"4.51",0.06,"3",73.03,5.41,"3",6.45,1.165,"3",0.62,0.04,"3","85.58",2.38,"3",NA,NA,NA,"21.09",0.625,"3","14.45",0.54,"3","1.84",0.15,"3","48",30,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,1108.31,"34.005000000000003","3",50.6,6.32,"3",28.8,1.405,"3",NA,NA,NA,302.8198502324,54.8225056860737,"3",NA,NA,NA,NA,NA,NA,47.185566663,2.26853322696,"3",0,NA,NA,NA,NA,NA,312.0221531272,16.4228812367999,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41763724901608,0.970507533511415,11.322480620155,117.790322580645,21.9033596837945,38.4829861111111,0.301435212516998,0.336635755205908,0.233413484827336,"Grassland",843.60009765625,46.2192916870117,30.8999996185303,29.8999996185303,-1,7.60833358764648,218,40,417.9375,10.3914022445679,1.2647,0.173873052000999,3.52600002288818,24140,0.183108270168304,692,11.5,37.1,14,"5_10cm",5,10,7.5,"0-30"
